red,885.2560424804688, -294.2829895019531, -553.9791870117188, -162.8177947998047, -266.1885070800781, -148.4999542236328, -693.4325561523438, 522.2201538085938
red,918.247802734375, -304.0602722167969, -575.0989990234375, -176.5791778564453, -271.4070739746094, -150.93284606933594, -719.2933959960938, 531.0021362304688
red,886.25048828125, -290.8818054199219, -556.4176025390625, -162.7900390625, -266.4389343261719, -148.8806915283203, -692.7310791015625, 516.3556518554688
green,-337.0992431640625, 58.92157745361328, 61.383087158203125, -860.2053833007812, 138.42337036132812, 444.5559997558594, 810.9953002929688, 1094.802001953125
red,911.9046020507812, -303.43402099609375, -570.6234741210938, -174.4635009765625, -270.1585693359375, -149.43214416503906, -715.4602661132812, 532.85986328125
green,-341.66729736328125, 59.66851806640625, 62.23413848876953, -858.9502563476562, 144.76992797851562, 447.207763671875, 817.67822265625, 1090.7919921875
red,905.5535888671875, -301.5290222167969, -566.381103515625, -210.3890380859375, -238.38050842285156, -130.7631378173828, -698.845703125, 490.1655578613281
blue,-208.4413299560547, 228.25479125976562, -113.44325256347656, 414.47918701171875, -276.4048156738281, -200.10037231445312, -94.43257141113281, 259.05126953125
red,785.6732788085938, -263.14434814453125, -492.4687194824219, -130.2252655029297, -246.81201171875, -137.1622772216797, -619.9407348632812, 484.506591796875
red,907.5811767578125, -302.7294616699219, -568.9466552734375, -178.54165649414062, -265.390380859375, -145.8506317138672, -712.4768676757812, 535.9628295898438
red,897.3320922851562, -297.0834045410156, -561.0343017578125, -170.36158752441406, -267.61199951171875, -147.38671875, -703.5968017578125, 521.345703125
red,927.6368408203125, -308.0356750488281, -579.85107421875, -183.3427734375, -269.6352844238281, -149.4738311767578, -724.5755004882812, 531.9423217773438
green,-332.5205078125, 60.24306869506836, 56.4508056640625, -857.269775390625, 133.49310302734375, 441.2346496582031, 802.7322387695312, 1091.857421875
green,-340.2705993652344, 74.15768432617188, 54.785892486572266, -832.1395874023438, 109.61038970947266, 425.705810546875, 779.980224609375, 1073.9573974609375
blue,-215.98211669921875, 237.35931396484375, -111.67591094970703, 422.04296875, -280.83746337890625, -200.1728515625, -92.34024810791016, 252.1841278076172
green,-335.4078063964844, 67.06449890136719, 54.12007141113281, -845.5693359375, 123.02986145019531, 434.2953186035156, 791.8828125, 1082.25439453125
green,-334.4892883300781, 65.84813690185547, 54.49483871459961, -848.0206909179688, 123.56676483154297, 434.9537048339844, 793.0121459960938, 1084.7569580078125
green,-328.5439453125, 67.86575317382812, 50.483985900878906, -842.3984375, 112.51294708251953, 428.0691833496094, 778.3090209960938, 1082.237548828125
green,-346.84423828125, 48.57677459716797, 74.42133331298828, -864.38671875, 168.8031768798828, 457.0465087890625, 839.6802368164062, 1088.3416748046875
green,-342.68505859375, 47.59381103515625, 72.05469512939453, -869.6142578125, 167.07110595703125, 457.7965087890625, 838.0848388671875, 1095.1143798828125
green,-331.33135986328125, 61.08137512207031, 55.1875114440918, -855.2666015625, 131.13470458984375, 439.58050537109375, 799.0119018554688, 1089.5860595703125
red,941.3187255859375, -312.9046630859375, -590.0394287109375, -189.57492065429688, -270.9052734375, -150.0790557861328, -734.0812377929688, 537.3555297851562
blue,-215.997802734375, 242.10818481445312, -117.47169494628906, 431.3358154296875, -289.15020751953125, -206.8247528076172, -101.95941925048828, 262.38006591796875
green,-347.8130798339844, 63.0495719909668, 65.24162292480469, -853.2890014648438, 141.5216827392578, 445.29034423828125, 817.7188110351562, 1087.7471923828125
blue,-226.06033325195312, 248.56976318359375, -106.89012908935547, 437.5556335449219, -289.1361999511719, -205.91952514648438, -93.399169921875, 245.94424438476562
green,-347.3370361328125, 58.57881164550781, 67.41162109375, -861.4722290039062, 149.72816467285156, 450.5525817871094, 826.8348999023438, 1093.8787841796875
green,-332.4205627441406, 67.79472351074219, 50.82967758178711, -846.416259765625, 119.14310455322266, 432.73577880859375, 787.6199340820312, 1083.9725341796875
green,-338.6253356933594, 68.28197479248047, 56.55702590942383, -841.9967041015625, 121.61812591552734, 432.89605712890625, 791.8370361328125, 1080.2396240234375
red,850.8695068359375, -284.0604248046875, -532.0286254882812, -152.21353149414062, -257.3562316894531, -143.70750427246094, -665.06640625, 494.5180969238281
blue,-212.94384765625, 229.03024291992188, -110.4940185546875, 414.47491455078125, -273.72137451171875, -197.49884033203125, -87.76819610595703, 252.30686950683594
red,849.60009765625, -276.03790283203125, -536.2549438476562, -143.10716247558594, -269.1654968261719, -147.78988647460938, -677.6942138671875, 520.3021240234375
blue,-215.19256591796875, 236.0211944580078, -112.18466186523438, 423.7987365722656, -281.6380920410156, -201.0194091796875, -93.11589813232422, 256.22991943359375
blue,-222.74505615234375, 254.02374267578125, -110.26286315917969, 439.2384033203125, -294.1845397949219, -208.4207305908203, -103.31498718261719, 244.9858856201172
green,-339.9576110839844, 68.4708251953125, 57.31734085083008, -838.7891845703125, 122.54967498779297, 432.015625, 792.0569458007812, 1076.5499267578125
red,860.134765625, -288.7031555175781, -537.6170043945312, -162.9499969482422, -254.618896484375, -141.0063934326172, -671.9290771484375, 503.5126953125
red,858.823486328125, -281.64007568359375, -537.5979614257812, -153.8769989013672, -262.77459716796875, -145.18310546875, -675.2333374023438, 508.8423767089844
red,873.1965942382812, -287.2641906738281, -545.6329956054688, -158.1084442138672, -265.08734130859375, -147.37095642089844, -683.4448852539062, 511.4918518066406
blue,-212.8677978515625, 231.22479248046875, -110.9446792602539, 416.8443603515625, -276.6428527832031, -198.6457061767578, -90.75969696044922, 255.65869140625
blue,-225.03582763671875, 247.42527770996094, -110.16650390625, 435.83746337890625, -288.6975402832031, -205.97039794921875, -94.38632202148438, 248.2111358642578
blue,-222.60198974609375, 246.1926727294922, -110.66950988769531, 437.6708984375, -290.5128173828125, -206.67918395996094, -96.12052917480469, 254.39016723632812
blue,-207.85597229003906, 234.28102111816406, -117.22774505615234, 416.64019775390625, -280.1036071777344, -201.09474182128906, -100.5617446899414, 258.7171936035156
green,-331.95904541015625, 66.20214080810547, 52.556766510009766, -847.570068359375, 119.97608184814453, 433.23492431640625, 788.4228515625, 1085.8583984375
red,922.9131469726562, -305.8934326171875, -577.5443725585938, -180.36268615722656, -269.6075134277344, -150.16006469726562, -721.3660888671875, 533.2994384765625
blue,-211.45310974121094, 234.2874298095703, -112.06107330322266, 419.42156982421875, -280.70416259765625, -201.22952270507812, -96.99242401123047, 260.44061279296875
red,806.976806640625, -269.737060546875, -503.1768493652344, -132.77651977539062, -256.1263732910156, -141.5045623779297, -636.3226318359375, 489.3877868652344
green,-303.5867004394531, 56.9881706237793, 38.03107452392578, -857.3946533203125, 115.77950286865234, 429.41607666015625, 768.131103515625, 1089.6871337890625
red,929.2203369140625, -307.8056945800781, -581.10205078125, -185.64027404785156, -268.96087646484375, -149.2694549560547, -724.9932861328125, 531.08544921875
blue,-214.6683807373047, 241.8004608154297, -116.88990783691406, 426.3486328125, -286.9132385253906, -205.10777282714844, -102.1462173461914, 256.6028137207031
blue,-216.05471801757812, 239.19381713867188, -113.23907470703125, 425.13372802734375, -283.7616271972656, -202.44703674316406, -95.6135025024414, 254.5789337158203
red,926.2964477539062, -306.79541015625, -581.12841796875, -179.9910125732422, -272.272216796875, -150.8455810546875, -725.5639038085938, 538.9329833984375
green,-335.3917541503906, 68.4701156616211, 53.03132629394531, -846.322998046875, 119.35453796386719, 433.52862548828125, 790.3893432617188, 1085.415283203125
blue,-215.1547088623047, 239.10552978515625, -117.4324951171875, 426.91357421875, -284.9555969238281, -205.2232208251953, -99.06875610351562, 256.4968566894531
blue,-219.5960693359375, 249.34225463867188, -116.63621520996094, 438.6875305175781, -294.95330810546875, -210.32174682617188, -105.13643646240234, 259.0668640136719
green,-346.5745544433594, 59.833717346191406, 66.71297454833984, -855.8405151367188, 146.46878051757812, 447.28955078125, 820.741943359375, 1087.34326171875
red,932.9828491210938, -308.02197265625, -581.0382080078125, -188.0045166015625, -265.7479248046875, -148.4051055908203, -721.4854125976562, 519.2867431640625
green,-345.8221130371094, 60.0046501159668, 65.03395080566406, -860.568603515625, 146.04376220703125, 448.9785461425781, 822.5934448242188, 1093.52734375
green,-331.2701721191406, 60.51066589355469, 55.66648864746094, -855.6050415039062, 131.8206329345703, 439.88800048828125, 799.5588989257812, 1089.69384765625
red,863.3104248046875, -284.774658203125, -539.5475463867188, -154.54949951171875, -262.0326843261719, -144.96934509277344, -677.7590942382812, 511.21185302734375
green,-330.1585693359375, 53.7977180480957, 58.89582443237305, -864.3147583007812, 144.14889526367188, 446.4284362792969, 811.2779541015625, 1094.9937744140625
green,-334.5117492675781, 61.13718795776367, 57.18790817260742, -857.1942138671875, 133.31265258789062, 441.6132507324219, 804.183837890625, 1092.0479736328125
blue,-218.240478515625, 241.45314025878906, -112.75739288330078, 428.416015625, -285.4497985839844, -203.31072998046875, -94.99061584472656, 256.05682373046875
blue,-210.5004425048828, 240.2300567626953, -117.11984252929688, 422.4608154296875, -285.9584045410156, -204.6106414794922, -106.21749877929688, 257.3018493652344
blue,-214.45840454101562, 243.3447265625, -116.92000579833984, 429.21612548828125, -289.4664611816406, -206.44485473632812, -104.07160949707031, 260.95867919921875
green,-341.1531677246094, 70.80842590332031, 56.87093734741211, -836.4337158203125, 119.94017791748047, 431.0365295410156, 789.7617797851562, 1075.0205078125
green,-336.642578125, 57.52803421020508, 61.03483963012695, -863.5383911132812, 141.70054626464844, 446.7965087890625, 814.4193115234375, 1096.975341796875
red,941.4591674804688, -311.3855895996094, -587.7534790039062, -190.86068725585938, -269.73822021484375, -149.1471710205078, -732.5701293945312, 530.5198364257812
blue,-215.5327606201172, 238.55616760253906, -111.73722076416016, 418.11285400390625, -278.4535217285156, -199.35296630859375, -93.78346252441406, 245.3295135498047
green,-337.3970642089844, 71.03561401367188, 53.97320556640625, -841.4110717773438, 113.91466522216797, 430.127685546875, 785.9319458007812, 1082.8304443359375
blue,-212.9356689453125, 240.40589904785156, -115.13568115234375, 430.3710021972656, -290.8328552246094, -207.08177185058594, -103.79574584960938, 264.4842224121094
green,-340.448486328125, 68.94699096679688, 57.8087272644043, -839.7908325195312, 120.90897369384766, 431.9627380371094, 791.5961303710938, 1078.0252685546875
blue,-205.5539093017578, 235.6522979736328, -119.35466003417969, 405.9461669921875, -274.2868957519531, -197.49122619628906, -101.0899887084961, 253.3448028564453
red,846.1535034179688, -284.45477294921875, -528.9887084960938, -150.82847595214844, -259.55120849609375, -143.56121826171875, -666.3003540039062, 510.79095458984375
red,910.2545166015625, -302.4651184082031, -571.1112670898438, -172.59756469726562, -271.4478759765625, -150.00694274902344, -715.8170166015625, 538.1279907226562
green,-334.927734375, 59.87199401855469, 58.77754592895508, -858.8789672851562, 136.15370178222656, 443.1329345703125, 807.0789184570312, 1093.153564453125
red,890.9647216796875, -295.5773620605469, -557.56787109375, -165.72171020507812, -267.3636779785156, -148.3837890625, -699.9699096679688, 524.258544921875
red,942.5225830078125, -311.21533203125, -588.1763916015625, -190.65440368652344, -270.0650329589844, -149.82667541503906, -732.775146484375, 527.4662475585938
blue,-223.95947265625, 241.8119659423828, -101.32844543457031, 424.0655822753906, -278.08843994140625, -197.9236297607422, -84.92294311523438, 228.7729949951172
red,925.7784423828125, -307.8136291503906, -578.601806640625, -183.6111602783203, -268.2493896484375, -148.45758056640625, -722.1192016601562, 530.9025268554688
red,942.3863525390625, -314.4870300292969, -588.7918701171875, -195.5227813720703, -266.6368408203125, -147.47821044921875, -732.2313842773438, 530.5142822265625
blue,-214.98741149902344, 249.2804718017578, -119.32801055908203, 433.28564453125, -293.3117980957031, -208.2507781982422, -109.05054473876953, 257.4407653808594
red,899.0823974609375, -296.03814697265625, -566.556884765625, -169.36509704589844, -269.4117126464844, -148.28302001953125, -709.453125, 535.4412841796875
green,-335.1133117675781, 58.69623947143555, 59.296817779541016, -860.8527221679688, 138.99969482421875, 444.8782958984375, 809.9613037109375, 1094.4005126953125
green,-331.7375793457031, 59.16109085083008, 56.83576583862305, -858.41943359375, 134.970458984375, 441.87762451171875, 803.3899536132812, 1092.1363525390625
blue,-223.7892303466797, 247.38775634765625, -110.37052154541016, 435.3946228027344, -289.18988037109375, -206.0177001953125, -95.99702453613281, 247.76516723632812
blue,-214.2838897705078, 243.25865173339844, -116.22227478027344, 432.5943603515625, -291.7785339355469, -207.3160400390625, -104.56758880615234, 264.0040588378906
green,-345.9435729980469, 68.72024536132812, 61.63859939575195, -834.0460815429688, 128.98602294921875, 433.32781982421875, 798.1161499023438, 1069.356689453125
blue,-218.53720092773438, 248.05865478515625, -102.69123077392578, 418.7655029296875, -277.68902587890625, -198.4625701904297, -95.11947631835938, 220.79830932617188
green,-326.3517150878906, 65.050048828125, 49.37797927856445, -849.1445922851562, 119.44383239746094, 432.3983154296875, 784.690673828125, 1085.63916015625
blue,-213.2730255126953, 247.5924530029297, -118.58204650878906, 425.8566589355469, -288.2713317871094, -205.36178588867188, -106.85917663574219, 254.0889434814453
green,-338.1246643066406, 71.94554901123047, 53.893245697021484, -834.0524291992188, 112.68834686279297, 426.8235168457031, 781.6306762695312, 1074.5302734375
green,-334.36279296875, 66.05801391601562, 54.207435607910156, -846.3600463867188, 124.9888916015625, 434.97125244140625, 792.8143920898438, 1081.66259765625
red,921.7913208007812, -303.67071533203125, -578.3983764648438, -177.3287353515625, -272.7189636230469, -150.48712158203125, -724.7199096679688, 538.0435791015625
red,861.926513671875, -283.05767822265625, -542.5052490234375, -148.96815490722656, -269.94024658203125, -148.4669647216797, -684.7836303710938, 525.73779296875
green,-333.9034423828125, 67.95984649658203, 52.54844284057617, -846.2335815429688, 118.3936538696289, 432.6291198730469, 788.5485229492188, 1085.1761474609375
green,-330.35211181640625, 60.54521179199219, 54.98106002807617, -857.8270874023438, 130.6759033203125, 440.0491638183594, 799.490234375, 1092.7799072265625
blue,-214.22064208984375, 240.4160614013672, -116.03191375732422, 431.7577819824219, -290.4845886230469, -206.9349822998047, -103.29218292236328, 266.6202392578125
green,-333.6436767578125, 57.0935173034668, 59.26904296875, -862.4340209960938, 140.82554626464844, 445.6878967285156, 810.7640380859375, 1095.02734375
blue,-215.22511291503906, 241.37747192382812, -116.76875305175781, 428.61566162109375, -287.5132141113281, -205.4629364013672, -100.88069915771484, 261.1437683105469
red,917.8829345703125, -302.93121337890625, -573.59814453125, -180.7880401611328, -266.4740295410156, -148.34288024902344, -713.799072265625, 520.3291625976562
red,900.2247314453125, -296.2319030761719, -567.2069091796875, -168.0863494873047, -271.3302307128906, -149.40846252441406, -712.0808715820312, 538.1370849609375
blue,-217.4564971923828, 244.59214782714844, -114.14311981201172, 425.96490478515625, -285.26702880859375, -203.4961395263672, -99.25114440917969, 251.58523559570312
blue,-214.98741149902344, 249.2804718017578, -119.32801055908203, 433.28564453125, -293.3117980957031, -208.2507781982422, -109.05054473876953, 257.4407653808594
blue,-224.3869171142578, 245.8655242919922, -107.3910903930664, 435.0723876953125, -287.43048095703125, -204.60279846191406, -92.50362396240234, 247.67068481445312
blue,-208.934326171875, 240.9403839111328, -111.88420104980469, 423.1181945800781, -285.2590026855469, -203.29644775390625, -105.2220458984375, 245.4199981689453
blue,-219.572021484375, 250.98452758789062, -111.96856689453125, 437.55157470703125, -293.492919921875, -208.46534729003906, -104.16936492919922, 249.050048828125
blue,-220.43658447265625, 238.85946655273438, -106.91551971435547, 429.17236328125, -283.41424560546875, -201.8753662109375, -89.39437103271484, 252.63671875
blue,-220.69271850585938, 246.04690551757812, -113.69505310058594, 435.6314697265625, -290.33642578125, -207.1986083984375, -99.13423156738281, 256.17681884765625
blue,-215.45236206054688, 240.7317657470703, -114.84617614746094, 423.52001953125, -283.1968994140625, -202.84823608398438, -98.18158721923828, 253.68093872070312
green,-337.0180358886719, 57.05668258666992, 61.50896072387695, -864.1464233398438, 143.5190887451172, 447.60125732421875, 816.0885620117188, 1096.926513671875
blue,-220.25466918945312, 233.34690856933594, -103.35560607910156, 422.11505126953125, -275.5203552246094, -198.12863159179688, -82.61270141601562, 244.28927612304688
blue,-213.39682006835938, 247.65670776367188, -116.01473236083984, 429.1694030761719, -292.1629943847656, -206.656005859375, -109.03827667236328, 257.17633056640625
blue,-223.57150268554688, 244.952880859375, -106.72642517089844, 432.6704406738281, -286.7722473144531, -203.48841857910156, -92.64678192138672, 244.01303100585938
red,914.00830078125, -304.1830749511719, -572.1837768554688, -176.116943359375, -267.8322448730469, -149.32733154296875, -712.5177001953125, 527.373779296875
red,883.01611328125, -291.6505432128906, -550.8455200195312, -162.16285705566406, -265.9512634277344, -147.83831787109375, -692.9929809570312, 514.4904174804688
blue,-217.81858825683594, 225.94581604003906, -98.5241928100586, 404.2793884277344, -259.1724853515625, -189.41036987304688, -73.30677032470703, 230.3966827392578
green,-321.5957946777344, 69.546875, 44.522544860839844, -835.1637573242188, 105.53160858154297, 421.73370361328125, 764.74462890625, 1073.9332275390625
blue,-209.39788818359375, 225.72994995117188, -108.110107421875, 406.943359375, -269.2906188964844, -194.99290466308594, -87.22984313964844, 251.3983612060547
red,895.38330078125, -295.747314453125, -558.2698974609375, -172.0880126953125, -262.07574462890625, -145.78482055664062, -698.3394775390625, 515.9505615234375
blue,-221.31201171875, 257.0586853027344, -115.03935241699219, 440.35882568359375, -297.2396545410156, -209.8861541748047, -109.06395721435547, 248.17811584472656
red,942.13720703125, -315.4496765136719, -588.835693359375, -196.29420471191406, -264.38275146484375, -146.3757781982422, -729.9058227539062, 529.0185546875
blue,-202.1822052001953, 215.0558319091797, -103.49075317382812, 401.22430419921875, -266.1921691894531, -192.7911834716797, -86.48096466064453, 253.64224243164062
red,917.724853515625, -305.0613098144531, -573.176513671875, -176.62994384765625, -269.970947265625, -150.13980102539062, -717.4058227539062, 528.6143798828125
green,-332.89312744140625, 66.3991928100586, 52.639583587646484, -848.9600830078125, 120.76732635498047, 434.18304443359375, 790.550048828125, 1087.1533203125
blue,-210.2761688232422, 232.51004028320312, -115.70313262939453, 417.75958251953125, -279.57342529296875, -200.78598022460938, -96.5037612915039, 260.88458251953125
red,924.3172607421875, -307.67327880859375, -577.9771118164062, -181.8889617919922, -269.2360534667969, -148.8794403076172, -722.61279296875, 534.1275634765625
blue,-216.1312255859375, 248.74285888671875, -119.44393157958984, 436.6098937988281, -295.2766418457031, -209.9817352294922, -108.74444580078125, 262.8310241699219
green,-344.1611633300781, 50.794891357421875, 70.53927612304688, -868.3641967773438, 162.3755645751953, 456.0757751464844, 835.6594848632812, 1095.7159423828125
red,919.416015625, -305.30828857421875, -573.2538452148438, -182.70700073242188, -265.9179992675781, -147.72305297851562, -714.1749877929688, 521.538330078125
blue,-211.03831481933594, 232.61549377441406, -114.5605239868164, 421.77874755859375, -282.732177734375, -203.88458251953125, -98.40897369384766, 262.57220458984375
blue,-221.1714630126953, 250.54054260253906, -113.6634292602539, 441.91900634765625, -296.65765380859375, -210.57144165039062, -104.89576721191406, 256.90380859375
red,937.1224365234375, -311.37005615234375, -587.4639892578125, -186.75967407226562, -271.5694580078125, -150.25119018554688, -732.08544921875, 538.387451171875
red,941.761962890625, -311.9935302734375, -588.526123046875, -189.97560119628906, -270.7859802246094, -150.42140197753906, -734.5394287109375, 534.186767578125
blue,-217.33152770996094, 241.3158416748047, -113.56375122070312, 426.794677734375, -285.031005859375, -203.33413696289062, -96.73526000976562, 253.54222106933594
blue,-223.19735717773438, 240.22743225097656, -105.44023895263672, 429.0874938964844, -282.3311462402344, -201.23956298828125, -87.48502349853516, 243.39703369140625
green,-336.11053466796875, 63.165462493896484, 56.95854568481445, -854.9580688476562, 131.32325744628906, 440.4992370605469, 802.8755493164062, 1090.715087890625
red,781.7822265625, -270.0567932128906, -479.05487060546875, -147.9874267578125, -226.12831115722656, -125.14540100097656, -604.0418090820312, 459.0682678222656
red,851.996826171875, -280.5901794433594, -534.2413330078125, -145.88230895996094, -266.6844177246094, -147.3212127685547, -672.7459106445312, 513.430908203125
green,-335.9306335449219, 66.46258544921875, 54.645633697509766, -850.0076904296875, 122.92644500732422, 435.8536071777344, 794.7354125976562, 1087.8463134765625
green,-332.6105651855469, 62.30120086669922, 55.61324691772461, -853.2012329101562, 129.30636596679688, 438.3455810546875, 797.9118041992188, 1088.5343017578125
red,909.9251098632812, -299.87371826171875, -569.9594116210938, -173.02101135253906, -270.8617858886719, -149.5422821044922, -713.8959350585938, 527.5086059570312
green,-327.0020446777344, 60.3213005065918, 53.123291015625, -856.0479736328125, 127.5980453491211, 437.4183044433594, 793.8821411132812, 1090.7418212890625
blue,-216.475341796875, 238.69300842285156, -106.76069641113281, 415.53253173828125, -274.8774108886719, -194.5706787109375, -88.48796081542969, 236.13377380371094
green,-254.10592651367188, 3.6208250522613525, 54.4072151184082, -812.28173828125, 167.4982147216797, 412.3125915527344, 738.1061401367188, 1000.2020874023438
green,-334.04852294921875, 58.39244842529297, 59.029911041259766, -859.9649047851562, 138.2427215576172, 443.9659423828125, 808.2584838867188, 1093.6380615234375
green,-337.2770080566406, 54.0919303894043, 64.1787109375, -860.0223999023438, 150.33926391601562, 448.2386779785156, 817.756591796875, 1088.1817626953125
green,-331.20233154296875, 61.45116424560547, 54.981082916259766, -854.6328125, 130.02618408203125, 438.9449768066406, 797.8648071289062, 1089.2523193359375
blue,-215.31454467773438, 232.47669982910156, -111.27743530273438, 419.04156494140625, -276.33258056640625, -198.34835815429688, -87.60714721679688, 248.28628540039062
red,919.0068359375, -304.90570068359375, -576.8575439453125, -177.52377319335938, -270.9346618652344, -150.18963623046875, -720.3034057617188, 538.2525024414062
red,875.0987548828125, -289.3711853027344, -547.489990234375, -157.8836212158203, -266.3394775390625, -148.4757080078125, -687.998779296875, 518.9066772460938
red,918.242431640625, -303.47662353515625, -572.9766845703125, -180.95469665527344, -267.2298583984375, -147.28466796875, -717.603271484375, 524.8726806640625
blue,-211.37835693359375, 235.828369140625, -111.20049285888672, 435.5059814453125, -295.28118896484375, -209.70042419433594, -105.05870056152344, 272.0412902832031
red,944.7537841796875, -315.8677978515625, -590.0606079101562, -194.78115844726562, -267.2147521972656, -148.20025634765625, -733.6614379882812, 534.5492553710938
blue,-211.10238647460938, 230.04005432128906, -112.56874084472656, 409.16455078125, -271.72027587890625, -196.4428253173828, -89.8541259765625, 250.5626678466797
green,-353.85003662109375, 62.10420608520508, 70.78662109375, -838.6842651367188, 151.78875732421875, 444.3598937988281, 821.1214599609375, 1068.0869140625
blue,-219.7129669189453, 245.76895141601562, -114.54572296142578, 435.6833190917969, -291.645751953125, -207.76165771484375, -101.3387451171875, 258.279052734375
blue,-219.09083557128906, 246.3836212158203, -110.28256225585938, 431.01025390625, -287.2669982910156, -204.8165740966797, -99.1578369140625, 248.81756591796875
blue,-219.9827117919922, 256.11187744140625, -112.8447494506836, 438.06378173828125, -295.60052490234375, -209.0045166015625, -108.4072265625, 244.91757202148438
red,777.6591186523438, -250.19952392578125, -489.2293395996094, -126.65719604492188, -251.26255798339844, -136.16514587402344, -624.0106201171875, 483.8143310546875
red,896.01171875, -295.3958435058594, -563.3916015625, -163.4073486328125, -272.24237060546875, -150.69802856445312, -707.4163208007812, 533.5999145507812
blue,-217.97950744628906, 226.20913696289062, -102.67964935302734, 414.8254089355469, -267.97088623046875, -194.49134826660156, -76.75434875488281, 244.29409790039062
blue,-212.8606414794922, 232.3773956298828, -113.64156341552734, 422.2826843261719, -281.4687194824219, -202.01290893554688, -94.52096557617188, 264.436767578125
red,920.6002197265625, -306.28521728515625, -577.4077758789062, -178.220458984375, -270.81439208984375, -150.30462646484375, -721.7515258789062, 537.8346557617188
red,871.4940185546875, -288.08447265625, -547.3260498046875, -160.04278564453125, -264.65740966796875, -145.64804077148438, -688.4349365234375, 524.2305297851562
green,-342.0370788574219, 67.4805908203125, 59.39763259887695, -843.6813354492188, 127.15982818603516, 435.71856689453125, 798.9078979492188, 1079.8795166015625
blue,-220.60475158691406, 244.8324737548828, -109.74430084228516, 433.8183288574219, -289.0714416503906, -204.84371948242188, -95.86312866210938, 254.67625427246094
blue,-212.77391052246094, 234.9071044921875, -116.09180450439453, 426.7259216308594, -285.2232971191406, -205.08261108398438, -98.74593353271484, 264.5611877441406
blue,-213.58831787109375, 236.7173614501953, -116.03733825683594, 426.66650390625, -285.4267272949219, -204.3778839111328, -98.45599365234375, 263.4085693359375
green,-335.3257751464844, 60.593318939208984, 57.31257247924805, -859.0368041992188, 136.61585998535156, 443.5325012207031, 807.66845703125, 1092.9610595703125
red,886.4153442382812, -289.6289367675781, -556.28759765625, -162.86285400390625, -268.0048522949219, -147.7843780517578, -699.9053344726562, 523.6572265625
green,-333.40576171875, 58.83670425415039, 57.17986297607422, -860.427490234375, 138.89340209960938, 444.36431884765625, 808.2803344726562, 1092.838134765625
green,-333.4648132324219, 56.27109146118164, 60.11265182495117, -863.1066284179688, 140.97891235351562, 445.71002197265625, 811.1517944335938, 1095.9346923828125
blue,-216.57168579101562, 250.6081085205078, -115.32320404052734, 429.3793640136719, -290.85052490234375, -205.574951171875, -106.75896453857422, 245.2964324951172
green,-337.526123046875, 63.877376556396484, 58.82522964477539, -849.6981811523438, 129.47476196289062, 437.8678283691406, 800.16845703125, 1085.8494873046875
